"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Strategy Direction","__Length","__OverSold","__OverBought","__HTF","__SuperTrend Multiplier","__SuperTrend Period","__Take profit1","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
-31.41,-0.31,-31.93,-0.32,0.53,0.01,187.58,1.88,73.30,0.73,114.28,1.14,218.98,2.19,105.23,1.05,113.75,1.14,71.70,0.72,78.90,0.79,-438.26,-4.38,-0.51,-0.50,0.86,0.70,1.00,0,0,0,0,0,34.37,16.44,17.93,23.00,11.00,12.00,0,0,0,6.00,3.00,3.00,17.00,8.00,9.00,26.09,27.27,25.00,-1.37,-0.13,-2.90,-0.29,0.04,0.01,31.26,3.14,24.43,2.45,38.09,3.83,12.88,1.29,13.15,1.32,12.64,1.27,2.43,1.86,3.01,51.23,5.15,28.80,2.89,51.23,5.15,19.62,1.97,19.41,1.95,19.62,1.97,275.00,101.00,434.00,713.00,202.00,1223.00,120.00,63.00,171.00,0,0,0,"Changed "" R:R    1:"": 1 => 2.7.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-47.50,-0.48,-40.19,-0.40,-7.31,-0.07,180.88,1.81,88.45,0.88,92.42,0.92,228.38,2.28,128.65,1.29,99.74,1.00,39.58,0.40,90.45,0.90,-440.02,-4.40,-0.80,-0.63,0.79,0.69,0.93,0,0,0,0,0,77.71,38.86,38.85,52.00,26.00,26.00,0,0,0,24.00,11.00,13.00,28.00,15.00,13.00,46.15,42.31,50.00,-0.91,-0.09,-1.55,-0.15,-0.28,-0.03,7.54,0.76,8.04,0.81,7.11,0.71,8.16,0.82,8.58,0.86,7.67,0.77,0.92,0.94,0.93,27.38,2.75,27.38,2.75,14.20,1.42,15.80,1.59,15.80,1.59,11.90,1.20,38.00,29.00,46.00,47.00,39.00,53.00,30.00,22.00,38.00,0,0,0,"Changed "" Multiplier"": 5 => 4.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-35.44,-0.35,-15.99,-0.16,-19.45,-0.19,149.91,1.50,83.03,0.83,66.88,0.67,185.35,1.85,99.02,0.99,86.33,0.86,46.67,0.47,82.29,0.82,-435.63,-4.36,-1.24,-0.78,0.81,0.84,0.78,0,0,0,0,0,85.18,43.35,41.83,57.00,29.00,28.00,0,0,0,26.00,13.00,13.00,31.00,16.00,15.00,45.61,44.83,46.43,-0.62,-0.06,-0.55,-0.05,-0.69,-0.07,5.77,0.58,6.39,0.64,5.14,0.52,5.98,0.60,6.19,0.62,5.76,0.58,0.96,1.03,0.89,27.32,2.75,27.32,2.75,10.27,1.03,9.31,0.93,8.69,0.87,9.31,0.93,24.00,19.00,29.00,30.00,24.00,36.00,19.00,15.00,23.00,0,0,0,"Changed "" Multiplier"": 5 => 3.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-47.38,-0.47,-70.00,-0.70,22.62,0.23,203.08,2.03,68.50,0.68,134.58,1.35,250.45,2.50,138.50,1.38,111.96,1.12,47.06,0.47,86.74,0.87,-435.08,-4.35,-1.09,-0.75,0.81,0.50,1.20,0,0,0,0,0,53.89,25.44,28.44,36.00,17.00,19.00,0,0,0,16.00,6.00,10.00,20.00,11.00,9.00,44.44,35.29,52.63,-1.32,-0.13,-4.12,-0.41,1.19,0.12,12.69,1.27,11.42,1.14,13.46,1.35,12.52,1.25,12.59,1.26,12.44,1.24,1.01,0.91,1.08,25.98,2.60,14.33,1.44,25.98,2.60,19.48,1.95,19.48,1.95,15.87,1.59,115.00,58.00,166.00,147.00,61.00,198.00,89.00,56.00,129.00,0,0,0,"Changed "" R:R    1:"": 1 => 1.4.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-35.44,-0.35,-15.99,-0.16,-19.45,-0.19,149.91,1.50,83.03,0.83,66.88,0.67,185.35,1.85,99.02,0.99,86.33,0.86,46.67,0.47,82.29,0.82,-429.65,-4.30,-1.24,-0.78,0.81,0.84,0.78,0,0,0,0,0,85.18,43.35,41.83,57.00,29.00,28.00,0,0,0,26.00,13.00,13.00,31.00,16.00,15.00,45.61,44.83,46.43,-0.62,-0.06,-0.55,-0.05,-0.69,-0.07,5.77,0.58,6.39,0.64,5.14,0.52,5.98,0.60,6.19,0.62,5.76,0.58,0.96,1.03,0.89,27.32,2.75,27.32,2.75,10.27,1.03,9.31,0.93,8.69,0.87,9.31,0.93,24.00,19.00,29.00,30.00,24.00,36.00,19.00,15.00,23.00,0,0,0,"Changed "" Multiplier"": 5 => 3.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
8.53,0.09,24.30,0.24,-15.77,-0.16,182.66,1.83,101.30,1.01,81.36,0.81,174.13,1.74,77.00,0.77,97.14,0.97,76.88,0.77,70.01,0.70,-426.24,-4.26,-0.55,-0.48,1.05,1.32,0.84,0,0,0,0,0,79.34,37.46,41.88,53.00,25.00,28.00,0,0,0,27.00,14.00,13.00,26.00,11.00,15.00,50.94,56.00,46.43,0.16,0.02,0.97,0.10,-0.56,-0.06,6.77,0.68,7.24,0.73,6.26,0.63,6.70,0.67,7.00,0.70,6.48,0.65,1.01,1.03,0.97,27.36,2.75,27.36,2.75,12.24,1.22,10.66,1.06,9.89,0.99,10.66,1.06,31.00,26.00,35.00,37.00,31.00,42.00,25.00,19.00,28.00,0,0,0,"Changed "" Multiplier"": 5 => 3.5.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-36.82,-0.37,-26.38,-0.26,-10.44,-0.10,100.15,1.00,55.28,0.55,44.87,0.45,136.97,1.37,81.66,0.82,55.31,0.55,39.63,0.40,46.28,0.46,-427.41,-4.27,-3.12,-0.95,0.73,0.68,0.81,0,0,0,0,0,89.82,44.93,44.89,60.00,30.00,30.00,0,0,0,30.00,13.00,17.00,30.00,17.00,13.00,50.00,43.33,56.67,-0.61,-0.06,-0.88,-0.09,-0.35,-0.03,3.34,0.33,4.25,0.43,2.64,0.26,4.57,0.46,4.80,0.48,4.25,0.43,0.73,0.89,0.62,27.41,2.75,27.41,2.75,6.35,0.64,8.69,0.87,8.69,0.87,6.72,0.67,9.00,8.00,10.00,8.00,7.00,9.00,10.00,9.00,11.00,0,0,0,"Changed "" Multiplier"": 5 => 2.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-31.41,-0.31,-31.93,-0.32,0.53,0.01,187.58,1.88,73.30,0.73,114.28,1.14,218.98,2.19,105.23,1.05,113.75,1.14,71.70,0.72,78.90,0.79,-425.42,-4.25,-0.51,-0.50,0.86,0.70,1.00,0,0,0,0,0,34.37,16.44,17.93,23.00,11.00,12.00,0,0,0,6.00,3.00,3.00,17.00,8.00,9.00,26.09,27.27,25.00,-1.37,-0.13,-2.90,-0.29,0.04,0.01,31.26,3.14,24.43,2.45,38.09,3.83,12.88,1.29,13.15,1.32,12.64,1.27,2.43,1.86,3.01,51.23,5.15,28.80,2.89,51.23,5.15,19.62,1.97,19.41,1.95,19.62,1.97,275.00,101.00,434.00,713.00,202.00,1223.00,120.00,63.00,171.00,0,0,0,"Changed "" R:R    1:"": 1 => 2.7.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-56.00,-0.56,-48.86,-0.49,-7.14,-0.07,200.85,2.01,76.59,0.77,124.27,1.24,256.85,2.57,125.44,1.25,131.41,1.31,49.83,0.50,89.05,0.89,-421.20,-4.21,-1.11,-0.75,0.78,0.61,0.95,0,0,0,0,0,49.33,22.41,26.91,33.00,15.00,18.00,0,0,0,13.00,5.00,8.00,20.00,10.00,10.00,39.39,33.33,44.44,-1.70,-0.17,-3.26,-0.32,-0.40,-0.04,15.45,1.55,15.32,1.54,15.53,1.56,12.84,1.29,12.54,1.26,13.14,1.32,1.20,1.22,1.18,31.78,3.19,17.69,1.77,31.78,3.19,19.67,1.97,19.44,1.95,19.67,1.97,135.00,63.00,194.00,174.00,66.00,241.00,109.00,61.00,157.00,0,0,0,"Changed "" R:R    1:"": 1 => 1.7.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-27.27,-0.27,-28.64,-0.29,1.38,0.01,215.37,2.15,89.52,0.90,125.86,1.26,242.64,2.43,118.16,1.18,124.48,1.24,80.10,0.80,79.00,0.79,-418.37,-4.18,-0.49,-0.52,0.89,0.76,1.01,0,0,0,0,0,40.39,19.45,20.94,27.00,13.00,14.00,0,0,0,8.00,4.00,4.00,19.00,9.00,10.00,29.63,30.77,28.57,-1.01,-0.10,-2.20,-0.22,0.10,0.01,26.92,2.70,22.38,2.25,31.46,3.16,12.77,1.28,13.13,1.31,12.45,1.25,2.11,1.71,2.53,47.33,4.75,26.58,2.67,47.33,4.75,19.62,1.97,19.43,1.95,19.62,1.97,198.00,73.00,315.00,401.00,95.00,708.00,113.00,64.00,158.00,0,0,0,"Changed "" R:R    1:"": 1 => 2.5.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
8.53,0.09,24.30,0.24,-15.77,-0.16,182.66,1.83,101.30,1.01,81.36,0.81,174.13,1.74,77.00,0.77,97.14,0.97,76.88,0.77,70.01,0.70,-420.42,-4.20,-0.55,-0.48,1.05,1.32,0.84,0,0,0,0,0,79.34,37.46,41.88,53.00,25.00,28.00,0,0,0,27.00,14.00,13.00,26.00,11.00,15.00,50.94,56.00,46.43,0.16,0.02,0.97,0.10,-0.56,-0.06,6.77,0.68,7.24,0.73,6.26,0.63,6.70,0.67,7.00,0.70,6.48,0.65,1.01,1.03,0.97,27.36,2.75,27.36,2.75,12.24,1.22,10.66,1.06,9.89,0.99,10.66,1.06,31.00,26.00,35.00,37.00,31.00,42.00,25.00,19.00,28.00,0,0,0,"Changed "" Multiplier"": 5 => 3.5.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-55.67,-0.56,-36.19,-0.36,-19.48,-0.19,119.29,1.19,67.93,0.68,51.36,0.51,174.96,1.75,104.13,1.04,70.84,0.71,39.51,0.40,76.97,0.77,-418.73,-4.19,-2.08,-0.90,0.68,0.65,0.73,0,0,0,0,0,89.64,47.82,41.82,60.00,32.00,28.00,0,0,0,27.00,12.00,15.00,33.00,20.00,13.00,45.00,37.50,53.57,-0.93,-0.09,-1.13,-0.11,-0.70,-0.07,4.42,0.44,5.66,0.57,3.42,0.34,5.30,0.53,5.21,0.52,5.45,0.55,0.83,1.09,0.63,27.33,2.75,27.33,2.75,7.58,0.76,11.31,1.13,7.49,0.75,11.31,1.13,15.00,14.00,16.00,11.00,12.00,10.00,18.00,15.00,23.00,0,0,0,"Changed "" Multiplier"": 5 => 2.5.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-78.11,-0.78,-66.00,-0.66,-12.11,-0.12,185.77,1.86,66.60,0.67,119.16,1.19,263.88,2.64,132.60,1.33,131.27,1.31,45.37,0.45,107.29,1.07,-418.69,-4.19,-1.35,-0.81,0.70,0.50,0.91,0,0,0,0,0,52.26,23.87,28.39,35.00,16.00,19.00,0,0,0,14.00,5.00,9.00,21.00,11.00,10.00,40.00,31.25,47.37,-2.23,-0.22,-4.13,-0.41,-0.64,-0.06,13.27,1.33,13.32,1.34,13.24,1.33,12.57,1.26,12.05,1.21,13.13,1.32,1.06,1.11,1.01,27.86,2.79,15.42,1.55,27.86,2.79,19.66,1.97,19.41,1.95,19.66,1.97,129.00,62.00,185.00,163.00,66.00,216.00,106.00,60.00,157.00,0,0,0,"Changed "" R:R    1:"": 1 => 1.5.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-27.27,-0.27,-28.64,-0.29,1.38,0.01,215.37,2.15,89.52,0.90,125.86,1.26,242.64,2.43,118.16,1.18,124.48,1.24,80.10,0.80,79.00,0.79,-418.53,-4.19,-0.49,-0.52,0.89,0.76,1.01,0,0,0,0,0,40.39,19.45,20.94,27.00,13.00,14.00,0,0,0,8.00,4.00,4.00,19.00,9.00,10.00,29.63,30.77,28.57,-1.01,-0.10,-2.20,-0.22,0.10,0.01,26.92,2.70,22.38,2.25,31.46,3.16,12.77,1.28,13.13,1.31,12.45,1.25,2.11,1.71,2.53,47.33,4.75,26.58,2.67,47.33,4.75,19.62,1.97,19.43,1.95,19.62,1.97,198.00,73.00,315.00,401.00,95.00,708.00,113.00,64.00,158.00,0,0,0,"Changed "" R:R    1:"": 1 => 2.5.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,2.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-35.44,-0.35,-15.99,-0.16,-19.45,-0.19,149.91,1.50,83.03,0.83,66.88,0.67,185.35,1.85,99.02,0.99,86.33,0.86,46.67,0.47,82.29,0.82,-418.50,-4.18,-1.24,-0.78,0.81,0.84,0.78,0,0,0,0,0,85.18,43.35,41.83,57.00,29.00,28.00,0,0,0,26.00,13.00,13.00,31.00,16.00,15.00,45.61,44.83,46.43,-0.62,-0.06,-0.55,-0.05,-0.69,-0.07,5.77,0.58,6.39,0.64,5.14,0.52,5.98,0.60,6.19,0.62,5.76,0.58,0.96,1.03,0.89,27.32,2.75,27.32,2.75,10.27,1.03,9.31,0.93,8.69,0.87,9.31,0.93,24.00,19.00,29.00,30.00,24.00,36.00,19.00,15.00,23.00,0,0,0,"Changed "" Multiplier"": 5 => 3.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-36.82,-0.37,-26.38,-0.26,-10.44,-0.10,100.15,1.00,55.28,0.55,44.87,0.45,136.97,1.37,81.66,0.82,55.31,0.55,39.63,0.40,46.28,0.46,-418.53,-4.19,-3.12,-0.95,0.73,0.68,0.81,0,0,0,0,0,89.82,44.93,44.89,60.00,30.00,30.00,0,0,0,30.00,13.00,17.00,30.00,17.00,13.00,50.00,43.33,56.67,-0.61,-0.06,-0.88,-0.09,-0.35,-0.03,3.34,0.33,4.25,0.43,2.64,0.26,4.57,0.46,4.80,0.48,4.25,0.43,0.73,0.89,0.62,27.41,2.75,27.41,2.75,6.35,0.64,8.69,0.87,8.69,0.87,6.72,0.67,9.00,8.00,10.00,8.00,7.00,9.00,10.00,9.00,11.00,0,0,0,"Changed "" Multiplier"": 5 => 2.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-55.67,-0.56,-36.19,-0.36,-19.48,-0.19,119.29,1.19,67.93,0.68,51.36,0.51,174.96,1.75,104.13,1.04,70.84,0.71,39.51,0.40,76.97,0.77,-420.16,-4.20,-2.08,-0.90,0.68,0.65,0.73,0,0,0,0,0,89.64,47.82,41.82,60.00,32.00,28.00,0,0,0,27.00,12.00,15.00,33.00,20.00,13.00,45.00,37.50,53.57,-0.93,-0.09,-1.13,-0.11,-0.70,-0.07,4.42,0.44,5.66,0.57,3.42,0.34,5.30,0.53,5.21,0.52,5.45,0.55,0.83,1.09,0.63,27.33,2.75,27.33,2.75,7.58,0.76,11.31,1.13,7.49,0.75,11.31,1.13,15.00,14.00,16.00,11.00,12.00,10.00,18.00,15.00,23.00,0,0,0,"Changed "" Multiplier"": 5 => 2.5.","all",50.00,35.00,70.00,"4 hours",4.00,10.00,10.00,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
