"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Loopback Period","__Min Consolidation Length","__Paint Consolidation Area","__ATR Period","__Source","__ATR Multiplier","__Change ATR Calculation Method ?","__Show Buy/Sell Signals ?","__Highlighter On/Off ?","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
1525.00,15.25,647.55,6.48,877.45,8.77,2565.99,25.66,1160.81,11.61,1405.18,14.05,1040.99,10.41,513.26,5.13,527.73,5.28,1599.13,13.82,287.00,2.80,114.83,1.15,1.04,"N/A",2.47,2.26,2.66,0,0,0,0,0,344.83,173.12,171.71,46.00,23.00,23.00,0,0,0,27.00,12.00,15.00,19.00,11.00,8.00,58.70,52.17,65.22,33.15,0.66,28.15,0.56,38.15,0.76,95.04,1.90,96.73,1.93,93.68,1.87,54.79,1.09,46.66,0.93,65.97,1.32,1.74,2.07,1.42,326.55,6.53,326.55,6.53,152.56,3.05,134.95,2.70,60.73,1.21,134.95,2.70,122.00,146.00,98.00,159.00,224.00,107.00,70.00,62.00,82.00,0,0,0,"Changed ""Loopback Period"": 50 => 41.",41.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1786.10,17.86,822.39,8.22,963.71,9.64,2591.48,25.91,1160.81,11.61,1430.67,14.31,805.38,8.05,338.41,3.38,466.97,4.67,1789.85,15.19,232.64,2.08,118.36,1.18,1.26,"N/A",3.22,3.43,3.06,0,0,0,0,0,314.88,150.73,164.15,42.00,20.00,22.00,0,0,0,27.00,12.00,15.00,15.00,8.00,7.00,64.29,60.00,68.18,42.53,0.85,41.12,0.82,43.80,0.88,95.98,1.92,96.73,1.93,95.38,1.91,53.69,1.07,42.30,0.85,66.71,1.33,1.79,2.29,1.43,326.55,6.53,326.55,6.53,152.56,3.05,134.95,2.70,55.73,1.11,134.95,2.70,127.00,150.00,107.00,163.00,224.00,115.00,63.00,39.00,91.00,0,0,0,"Changed ""Min Consolidation Length"": 20 => 34.",50.00,34.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1687.09,16.87,781.60,7.82,905.50,9.05,2465.34,24.65,1160.81,11.61,1304.53,13.05,778.25,7.78,379.21,3.79,399.03,3.99,1690.84,14.47,235.57,2.26,118.36,1.18,1.43,"N/A",3.17,3.06,3.27,0,0,0,0,0,307.40,150.70,156.70,41.00,20.00,21.00,0,0,0,27.00,12.00,15.00,14.00,8.00,6.00,65.85,60.00,71.43,41.15,0.82,39.08,0.78,43.12,0.86,91.31,1.82,96.73,1.93,86.97,1.74,55.59,1.11,47.40,0.95,66.51,1.33,1.64,2.04,1.31,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,68.70,1.37,134.95,2.70,126.00,149.00,104.00,157.00,224.00,103.00,67.00,38.00,105.00,0,0,0,"Changed ""Min Consolidation Length"": 20 => 16.",50.00,16.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1786.10,17.86,822.39,8.22,963.71,9.64,2591.48,25.91,1160.81,11.61,1430.67,14.31,805.38,8.05,338.41,3.38,466.97,4.67,1789.85,15.19,232.64,2.08,116.63,1.17,1.26,"N/A",3.22,3.43,3.06,0,0,0,0,0,314.88,150.73,164.15,42.00,20.00,22.00,0,0,0,27.00,12.00,15.00,15.00,8.00,7.00,64.29,60.00,68.18,42.53,0.85,41.12,0.82,43.80,0.88,95.98,1.92,96.73,1.93,95.38,1.91,53.69,1.07,42.30,0.85,66.71,1.33,1.79,2.29,1.43,326.55,6.53,326.55,6.53,152.56,3.05,134.95,2.70,55.73,1.11,134.95,2.70,127.00,150.00,107.00,163.00,224.00,115.00,63.00,39.00,91.00,0,0,0,"Changed ""Loopback Period"": 50 => 57.",57.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1803.20,18.03,843.96,8.44,959.24,9.59,2527.71,25.28,1223.18,12.23,1304.53,13.05,724.50,7.25,379.21,3.79,345.29,3.45,1846.56,15.64,235.57,2.28,156.36,1.56,1.77,"N/A",3.49,3.23,3.78,0,0,0,0,0,307.41,150.75,156.66,41.00,20.00,21.00,0,0,0,27.00,12.00,15.00,14.00,8.00,6.00,65.85,60.00,71.43,43.98,0.88,42.20,0.84,45.68,0.91,93.62,1.87,101.93,2.04,86.97,1.74,51.75,1.03,47.40,0.95,57.55,1.15,1.81,2.15,1.51,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,68.70,1.37,134.95,2.70,126.00,152.00,101.00,159.00,228.00,103.00,63.00,38.00,96.00,0,0,0,"Changed ""Min Consolidation Length"": 20 => 13.",50.00,13.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1239.63,12.40,412.64,4.13,826.99,8.27,2118.79,21.19,849.86,8.50,1268.93,12.69,879.16,8.79,437.22,4.37,441.93,4.42,1282.99,11.41,235.57,2.28,156.88,1.57,1.10,"N/A",2.41,1.94,2.87,0,0,0,0,0,314.67,142.92,171.75,42.00,19.00,23.00,0,0,0,24.00,9.00,15.00,18.00,10.00,8.00,57.14,47.37,65.22,29.52,0.59,21.72,0.43,35.96,0.72,88.28,1.76,94.43,1.89,84.60,1.69,48.84,0.98,43.72,0.87,55.24,1.10,1.81,2.16,1.53,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,68.70,1.37,134.95,2.70,92.00,112.00,76.00,111.00,177.00,71.00,67.00,54.00,84.00,0,0,0,"Changed ""Min Consolidation Length"": 13 => 10.",50.00,10.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1687.09,16.87,781.60,7.82,905.50,9.05,2465.34,24.65,1160.81,11.61,1304.53,13.05,778.25,7.78,379.21,3.79,399.03,3.99,1690.84,14.47,235.57,2.26,118.80,1.19,1.43,"N/A",3.17,3.06,3.27,0,0,0,0,0,307.40,150.70,156.70,41.00,20.00,21.00,0,0,0,27.00,12.00,15.00,14.00,8.00,6.00,65.85,60.00,71.43,41.15,0.82,39.08,0.78,43.12,0.86,91.31,1.82,96.73,1.93,86.97,1.74,55.59,1.11,47.40,0.95,66.51,1.33,1.64,2.04,1.31,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,68.70,1.37,134.95,2.70,126.00,149.00,104.00,157.00,224.00,103.00,67.00,38.00,105.00,0,0,0,"Changed ""Min Consolidation Length"": 13 => 16.",50.00,16.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1239.63,12.40,412.64,4.13,826.99,8.27,2118.79,21.19,849.86,8.50,1268.93,12.69,879.16,8.79,437.22,4.37,441.93,4.42,1282.99,11.41,235.57,2.28,157.28,1.57,1.10,"N/A",2.41,1.94,2.87,0,0,0,0,0,314.67,142.92,171.75,42.00,19.00,23.00,0,0,0,24.00,9.00,15.00,18.00,10.00,8.00,57.14,47.37,65.22,29.52,0.59,21.72,0.43,35.96,0.72,88.28,1.76,94.43,1.89,84.60,1.69,48.84,0.98,43.72,0.87,55.24,1.10,1.81,2.16,1.53,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,68.70,1.37,134.95,2.70,92.00,112.00,76.00,111.00,177.00,71.00,67.00,54.00,84.00,0,0,0,"Changed ""Min Consolidation Length"": 13 => 10.",50.00,10.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1803.20,18.03,843.96,8.44,959.24,9.59,2527.71,25.28,1223.18,12.23,1304.53,13.05,724.50,7.25,379.21,3.79,345.29,3.45,1846.56,15.64,235.57,2.28,157.28,1.57,1.77,"N/A",3.49,3.23,3.78,0,0,0,0,0,307.41,150.75,156.66,41.00,20.00,21.00,0,0,0,27.00,12.00,15.00,14.00,8.00,6.00,65.85,60.00,71.43,43.98,0.88,42.20,0.84,45.68,0.91,93.62,1.87,101.93,2.04,86.97,1.74,51.75,1.03,47.40,0.95,57.55,1.15,1.81,2.15,1.51,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,68.70,1.37,134.95,2.70,126.00,152.00,101.00,159.00,228.00,103.00,63.00,38.00,96.00,0,0,0,"Changed ""Loopback Period"": 50 => 97.",97.00,13.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1362.90,13.63,645.84,6.46,717.06,7.17,2571.20,25.71,1292.15,12.92,1279.04,12.79,1208.30,12.08,646.31,6.46,561.98,5.62,1535.77,13.52,355.70,3.50,157.65,1.58,1.02,"N/A",2.13,2.00,2.28,0,0,0,0,0,374.95,188.12,186.82,50.00,25.00,25.00,0,0,0,28.00,13.00,15.00,22.00,12.00,10.00,56.00,52.00,60.00,27.26,0.54,25.83,0.52,28.68,0.57,91.83,1.84,99.40,1.99,85.27,1.70,54.92,1.10,53.86,1.08,56.20,1.12,1.67,1.85,1.52,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,92.26,1.84,134.95,2.70,112.00,140.00,84.00,151.00,215.00,95.00,63.00,58.00,68.00,0,0,0,"Changed ""Loopback Period"": 50 => 33.",33.00,13.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1803.20,18.03,843.96,8.44,959.24,9.59,2527.71,25.28,1223.18,12.23,1304.53,13.05,724.50,7.25,379.21,3.79,345.29,3.45,1846.56,15.64,235.57,2.28,155.70,1.56,1.77,"N/A",3.49,3.23,3.78,0,0,0,0,0,307.41,150.75,156.66,41.00,20.00,21.00,0,0,0,27.00,12.00,15.00,14.00,8.00,6.00,65.85,60.00,71.43,43.98,0.88,42.20,0.84,45.68,0.91,93.62,1.87,101.93,2.04,86.97,1.74,51.75,1.03,47.40,0.95,57.55,1.15,1.81,2.15,1.51,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,68.70,1.37,134.95,2.70,126.00,152.00,101.00,159.00,228.00,103.00,63.00,38.00,96.00,0,0,0,"Changed ""Min Consolidation Length"": 13 => 34.",50.00,34.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1449.85,14.50,576.86,5.77,872.98,8.73,2502.22,25.02,1223.18,12.23,1279.04,12.79,1052.37,10.52,646.31,6.46,406.06,4.06,1554.78,13.58,296.30,2.92,158.35,1.58,1.21,"N/A",2.38,1.89,3.15,0,0,0,0,0,344.79,180.57,164.22,46.00,24.00,22.00,0,0,0,27.00,12.00,15.00,19.00,12.00,7.00,58.70,50.00,68.18,31.52,0.63,24.04,0.48,39.68,0.79,92.67,1.85,101.93,2.04,85.27,1.70,55.39,1.11,53.86,1.08,58.01,1.16,1.67,1.89,1.47,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,92.26,1.84,134.95,2.70,119.00,143.00,92.00,154.00,228.00,95.00,68.00,58.00,85.00,0,0,0,"Changed ""Loopback Period"": 50 => 41.",41.00,13.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1687.09,16.87,781.60,7.82,905.50,9.05,2465.34,24.65,1160.81,11.61,1304.53,13.05,778.25,7.78,379.21,3.79,399.03,3.99,1690.84,14.47,235.57,2.26,120.94,1.21,1.43,"N/A",3.17,3.06,3.27,0,0,0,0,0,307.40,150.70,156.70,41.00,20.00,21.00,0,0,0,27.00,12.00,15.00,14.00,8.00,6.00,65.85,60.00,71.43,41.15,0.82,39.08,0.78,43.12,0.86,91.31,1.82,96.73,1.93,86.97,1.74,55.59,1.11,47.40,0.95,66.51,1.33,1.64,2.04,1.31,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,68.70,1.37,134.95,2.70,126.00,149.00,104.00,157.00,224.00,103.00,67.00,38.00,105.00,0,0,0,"Changed ""Min Consolidation Length"": 13 => 16.",50.00,16.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1786.10,17.86,822.39,8.22,963.71,9.64,2591.48,25.91,1160.81,11.61,1430.67,14.31,805.38,8.05,338.41,3.38,466.97,4.67,1789.85,15.19,232.64,2.08,120.35,1.20,1.26,"N/A",3.22,3.43,3.06,0,0,0,0,0,314.88,150.73,164.15,42.00,20.00,22.00,0,0,0,27.00,12.00,15.00,15.00,8.00,7.00,64.29,60.00,68.18,42.53,0.85,41.12,0.82,43.80,0.88,95.98,1.92,96.73,1.93,95.38,1.91,53.69,1.07,42.30,0.85,66.71,1.33,1.79,2.29,1.43,326.55,6.53,326.55,6.53,152.56,3.05,134.95,2.70,55.73,1.11,134.95,2.70,127.00,150.00,107.00,163.00,224.00,115.00,63.00,39.00,91.00,0,0,0,"Changed ""Min Consolidation Length"": 13 => 19.",50.00,19.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1803.20,18.03,843.96,8.44,959.24,9.59,2527.71,25.28,1223.18,12.23,1304.53,13.05,724.50,7.25,379.21,3.79,345.29,3.45,1846.56,15.64,235.57,2.28,157.28,1.57,1.77,"N/A",3.49,3.23,3.78,0,0,0,0,0,307.41,150.75,156.66,41.00,20.00,21.00,0,0,0,27.00,12.00,15.00,14.00,8.00,6.00,65.85,60.00,71.43,43.98,0.88,42.20,0.84,45.68,0.91,93.62,1.87,101.93,2.04,86.97,1.74,51.75,1.03,47.40,0.95,57.55,1.15,1.81,2.15,1.51,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,68.70,1.37,134.95,2.70,126.00,152.00,101.00,159.00,228.00,103.00,63.00,38.00,96.00,0,0,0,"Changed ""Loopback Period"": 50 => 97.",97.00,13.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1687.09,16.87,781.60,7.82,905.50,9.05,2465.34,24.65,1160.81,11.61,1304.53,13.05,778.25,7.78,379.21,3.79,399.03,3.99,1690.84,14.47,235.57,2.26,119.50,1.20,1.43,"N/A",3.17,3.06,3.27,0,0,0,0,0,307.40,150.70,156.70,41.00,20.00,21.00,0,0,0,27.00,12.00,15.00,14.00,8.00,6.00,65.85,60.00,71.43,41.15,0.82,39.08,0.78,43.12,0.86,91.31,1.82,96.73,1.93,86.97,1.74,55.59,1.11,47.40,0.95,66.51,1.33,1.64,2.04,1.31,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,68.70,1.37,134.95,2.70,126.00,149.00,104.00,157.00,224.00,103.00,67.00,38.00,105.00,0,0,0,"Changed ""Min Consolidation Length"": 13 => 16.",50.00,16.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1362.90,13.63,645.84,6.46,717.06,7.17,2571.20,25.71,1292.15,12.92,1279.04,12.79,1208.30,12.08,646.31,6.46,561.98,5.62,1535.77,13.52,355.70,3.50,158.02,1.58,1.02,"N/A",2.13,2.00,2.28,0,0,0,0,0,374.95,188.12,186.82,50.00,25.00,25.00,0,0,0,28.00,13.00,15.00,22.00,12.00,10.00,56.00,52.00,60.00,27.26,0.54,25.83,0.52,28.68,0.57,91.83,1.84,99.40,1.99,85.27,1.70,54.92,1.10,53.86,1.08,56.20,1.12,1.67,1.85,1.52,326.55,6.53,326.55,6.53,149.61,2.99,134.95,2.70,92.26,1.84,134.95,2.70,112.00,140.00,84.00,151.00,215.00,95.00,63.00,58.00,68.00,0,0,0,"Changed ""Loopback Period"": 50 => 33.",33.00,13.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,true,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.82,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,5000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
